ROW_ID,conversion
0,0.024184896
1,7.6456214e-05
2,0.17779899
3,0.00012879472
4,0.25733423
5,0.012749431
6,9.098476e-05
7,0.02723146
8,0.08395905
9,7.4975454e-05
10,0.00014421916
11,0.14339171
12,0.21856835
13,0.019186925
14,0.08779615
15,0.00025017676
16,0.19292675
17,5.7603018e-05
18,0.00025892313
19,0.00025801355
20,0.08618724
21,0.12681375
22,0.22039983
23,5.928578e-05
24,6.810441e-05
25,6.9989605e-05
26,0.123760305
27,6.4800246e-05
28,0.085814096
29,0.263149
30,8.3322884e-05
31,0.08426427
32,9.048647e-05
33,0.057293706
34,0.044431586
35,0.49351484
36,0.04571384
37,0.048610494
38,0.0010090782
39,0.23564975
40,0.087052815
41,4.9166683e-05
42,6.3812826e-05
43,0.024265347
44,0.07336775
45,0.105951786
46,0.07587132
47,0.04403853
48,0.038034856
49,0.000282414
50,0.1115044
51,0.09173145
52,0.00026021223
53,5.0119772e-05
54,0.22363706
55,0.00010777831
56,0.12375301
57,5.7947196e-05
58,0.24639797
59,0.00012719407
60,0.063106135
61,3.647266e-05
62,0.034844056
63,0.11761578
64,0.000111584755
65,6.1592014e-05
66,4.3616208e-05
67,0.054536335
68,0.32255796
69,0.278164
70,5.3331343e-05
71,4.0049712e-05
72,0.00012919042
73,0.2004013
74,0.00017471069
75,0.52872044
76,0.15173651
77,0.00012287595
78,0.03210019
79,0.055222843
80,9.3162365e-05
81,8.346038e-05
82,0.12525517
83,0.052878104
84,4.493785e-05
85,0.00019237236
86,0.000103722385
87,0.00010272665
88,0.24173306
89,0.018646056
90,0.052334163
91,0.13147902
92,0.25383937
93,0.1652614
94,0.028717909
95,0.03768594
96,0.00011343723
97,0.000114726645
98,5.8250367e-05
99,0.07856998
100,0.34495065
101,0.09452291
102,0.113513455
103,0.00012102781
104,0.00022999741
105,0.060511265
106,0.01271217
107,0.24710442
108,0.065318316
109,0.14378515
110,0.017616937
111,0.00018640787
112,0.20469679
113,0.00032474747
114,0.09841462
115,0.10148019
116,5.6286968e-05
117,0.063004464
118,0.2712133
119,0.25080276
120,0.46503273
121,0.1029678
122,5.689614e-05
123,0.00010421452
124,8.602477e-05
125,0.09469595
126,0.0001058675
127,0.07944764
128,5.6354478e-05
129,0.030608086
130,0.00010629833
131,0.00011604642
132,0.2453838
133,0.15269706
134,0.013994656
135,0.05058309
136,3.859807e-05
137,0.25296247
138,0.00012911209
139,0.00010117306
140,0.46353707
141,0.00022529344
142,0.00022377772
143,0.2568529
144,0.38724077
145,0.030123763
146,0.038900707
147,0.00012490597
148,6.583381e-05
149,0.038863223
150,3.9696162e-05
151,0.0002073583
152,0.09478439
153,0.07566845
154,7.886548e-05
155,0.1130113
156,0.015291024
157,0.112166345
158,0.035106294
159,0.027452232
160,0.18499787
