ROW_ID,conversion
0,0.011673151750972763
1,0.03479196556671449
2,0.044386422976501305
3,0.05894039735099338
4,0.10482921083627797
5,0.011673151750972763
6,0.009202453987730062
7,0.03896103896103896
8,0.020616365568544102
9,0.0686402081977879
10,0.15275813295615276
11,0.15275813295615276
12,0.15009041591320071
13,0.03479196556671449
14,0.05894039735099338
15,0.0686402081977879
16,0.18265993265993266
17,0.03479196556671449
18,0.10152284263959391
19,0.10152284263959391
20,0.019966722129783693
21,0.05009276437847866
22,0.08
23,0.10482921083627797
24,0.057483731019522775
25,0.020616365568544102
26,0.00510204081632653
27,0.027171833141982394
28,0.07142857142857142
29,0.19290123456790123
30,0.009202453987730062
31,0.09699769053117784
32,0.011673151750972763
33,0.020616365568544102
34,0.03479196556671449
35,0.12028301886792453
36,0.27611940298507465
37,0.03896103896103896
38,0.0
39,0.07142857142857142
40,0.05894039735099338
41,0.009536784741144414
42,0.020616365568544102
43,0.03479196556671449
44,0.11904761904761904
45,0.009536784741144414
46,0.02040816326530612
47,0.03479196556671449
48,0.020616365568544102
49,0.026446280991735537
50,0.08156028368794327
51,0.020616365568544102
52,0.4950980392156863
53,0.05894039735099338
54,0.0686402081977879
55,0.00510204081632653
56,0.024271844660194174
57,0.011673151750972763
58,1.0
59,0.03896103896103896
60,0.020616365568544102
61,0.011673151750972763
62,0.05894039735099338
63,0.05925925925925926
64,0.015015015015015015
65,0.011673151750972763
66,0.015015015015015015
67,0.02040816326530612
68,0.4950980392156863
69,0.3125
70,0.020616365568544102
71,0.03479196556671449
72,0.2
73,0.05625
74,0.05925925925925926
75,0.28169014084507044
76,0.0686402081977879
77,0.3179916317991632
78,0.03479196556671449
79,0.05925925925925926
80,0.00510204081632653
81,0.08823529411764706
82,0.18568665377176016
83,0.27611940298507465
84,0.011673151750972763
85,0.05894039735099338
86,0.011673151750972763
87,0.052486187845303865
88,0.07692307692307693
89,0.020616365568544102
90,0.030346820809248554
91,0.2452431289640592
92,0.05894039735099338
93,0.09699769053117784
94,0.020616365568544102
95,0.011673151750972763
96,0.03896103896103896
97,0.09331651954602774
98,0.0
99,0.030346820809248554
100,0.3389830508474576
101,0.08156028368794327
102,0.0686402081977879
103,0.05894039735099338
104,1.0
105,0.020616365568544102
106,0.011673151750972763
107,0.015015015015015015
108,0.10482921083627797
109,0.05894039735099338
110,0.02040816326530612
111,0.05894039735099338
112,0.0
113,0.00510204081632653
114,0.027171833141982394
115,0.2
116,0.10945273631840796
117,0.03194888178913738
118,0.10482921083627797
119,0.18265993265993266
120,0.22916666666666666
121,0.0
122,0.019966722129783693
123,0.05894039735099338
124,0.057483731019522775
125,0.0625
126,0.02040816326530612
127,0.03479196556671449
128,0.02040816326530612
129,0.030346820809248554
130,0.011673151750972763
131,0.009536784741144414
132,0.08823529411764706
133,0.026446280991735537
134,0.011673151750972763
135,0.0686402081977879
136,0.011673151750972763
137,0.05894039735099338
138,0.057483731019522775
139,0.011673151750972763
140,0.12028301886792453
141,0.08080808080808081
142,0.1544943820224719
143,0.1346153846153846
144,0.15555555555555556
145,0.027171833141982394
146,0.10945273631840796
147,0.057483731019522775
148,0.009536784741144414
149,0.0686402081977879
150,0.028985507246376812
151,0.026446280991735537
152,0.01935483870967742
153,0.027171833141982394
154,0.03896103896103896
155,0.027171833141982394
156,0.020616365568544102
157,0.05894039735099338
158,0.02040816326530612
159,0.030346820809248554
160,0.23529411764705882
161,0.011673151750972763
162,0.057483731019522775
163,0.020616365568544102
164,0.18265993265993266
165,0.0686402081977879
166,0.12028301886792453
167,0.11764705882352941
168,0.020616365568544102
169,0.029185867895545316
170,0.06513409961685823
171,0.05894039735099338
172,1.0
173,0.01935483870967742
174,0.020616365568544102
175,0.020616365568544102
176,0.011673151750972763
