ROW_ID,conversion
0,0.0035275925076222654
1,3.942283390586891e-06
2,0.14902902874262697
3,5.684601220057236e-06
4,0.7211947652201492
5,0.00035886997606513404
6,1.4499005197783342e-05
7,0.0065168706135652395
8,0.9091451192105577
9,2.419951587467062e-05
10,1.7353865317435254e-05
11,0.6164701049910534
12,0.1713695061928346
13,0.007987646333082302
14,0.017904320081579557
15,2.8074775856332382e-05
16,0.9533668484105533
17,9.666868155189065e-06
18,0.0007332841512300392
19,3.0193843450893354e-05
20,0.09539321362841707
21,0.34513458388942864
22,0.11323037337639617
23,3.4208139298933006e-05
24,1.7470204697494456e-05
25,2.1410801177025155e-06
26,0.010902620149833895
27,4.205313240125628e-05
28,0.009110311917477121
29,0.7740190060585127
30,3.247741935846189e-05
31,0.2550028893206378
32,6.047012948628512e-05
33,0.15139017198381458
34,0.11458891886682762
35,0.9809561439693231
36,0.017714767069347603
37,0.0360181504035501
38,0.003002380746734611
39,0.20221412352080176
40,0.014981384077500572
41,7.122723743899245e-05
42,0.00016562611955405255
43,0.00034710880666781186
44,0.013036709974281111
45,0.005490420243104021
46,0.007657754628420296
47,0.004212388137447219
48,0.0017353302610355493
49,3.320214422453873e-05
50,0.012941582556266018
51,0.006173368528891925
52,0.0003106465676404366
53,1.6135463304368066e-05
54,0.8753037253230025
55,2.4643530237321533e-05
56,0.8600515039244195
57,3.753125486791478e-06
58,0.8452254880300399
59,0.000104256834467379
60,0.572109282432725
61,3.6776967284118083e-06
62,0.021279849859994607
63,0.09786615241645812
64,5.937620861329128e-05
65,2.0352388115099308e-05
66,7.815886885181148e-05
67,0.04880699031062331
68,0.8403659974328951
69,0.9885765649842888
70,3.646253771879744e-05
71,7.112551472647929e-06
72,2.0462550912420736e-05
73,0.14676746816065336
74,4.55238350252129e-06
75,0.985909417293116
76,0.14141535593926055
77,0.0003994092888880828
78,0.016691915197866496
79,0.02115266188666751
80,1.567595513487446e-05
81,4.005335267360673e-05
82,0.6754639316687261
83,0.03526480613268324
84,2.266569570363735e-05
85,9.485253762439846e-05
86,3.3397493978071676e-05
87,9.5645844820102e-06
88,0.2793458398646981
89,0.003798988665529759
90,0.027518635353449672
91,0.8543934406456647
92,0.10314224145776281
93,0.8111136306259267
94,0.0768011884011824
95,0.020520083011549797
96,6.329948172057424e-05
97,0.0001308508639559346
98,7.19823844486258e-05
99,0.038070584029362566
100,0.7259662666650393
101,0.2539617797706181
102,0.025291567873581153
103,9.806850322082078e-05
104,0.0008345205768752557
105,6.11575863076131e-05
106,0.015711405507040033
107,0.50274907114647
108,0.11064604149509635
109,0.1837859632530937
110,0.009508112603653179
111,2.78797969135532e-05
112,0.8762223257961465
113,6.234490944449992e-05
114,0.1902621521491807
115,0.06697181530192027
116,6.318646624498095e-05
117,0.10546948557242794
118,0.7511454311612682
119,0.9122150919915188
120,0.9893174975022341
121,0.2586630470275063
122,1.971441421614075e-05
123,8.617253445752437e-05
124,3.5319529905398867e-06
125,0.017557490859060543
126,5.733782699882144e-06
127,0.07920005212290476
128,9.770156968471308e-05
129,0.0026745602151513927
130,7.294988960707076e-07
131,5.546936343063521e-07
132,0.21495213349720066
133,0.040706460989033987
134,0.0016234378068791613
135,0.46962747539742744
136,2.629549732541147e-06
137,0.6651927343730204
138,3.1796933926477015e-06
139,3.239258769260164e-06
140,0.981191783589676
141,0.0006161701708967787
142,0.00035344495678389876
143,0.05322673576711551
144,0.893527610390068
145,0.0006749736264567599
146,0.000280167745144885
147,0.0001119532340783354
148,7.17605774655792e-06
149,0.021073514200191972
150,3.399718200407364e-05
151,0.00019719556283837538
152,0.4145162034022189
153,0.1653750086711599
154,5.0786674497804273e-05
155,0.12024720403308228
156,0.07180467594470002
157,0.342146515093433
158,0.029200245599444258
159,0.22178509723933515
160,0.5090881219412082
161,0.000322353013659537
162,0.017477156086022128
163,0.22216827470492695
164,0.9483959552739127
165,4.992673571679027e-06
166,0.9412653125851153
167,0.9591283858100942
168,2.8777708238520825e-05
169,0.0059782377794250045
170,0.9768635560458384
171,0.03129682607930776
172,5.278032990212686e-06
173,2.440914988102827e-06
174,0.00023795436626563427
175,6.04071490170161e-06
176,2.755109221070189e-05
177,5.202710123936572e-05
178,2.9937965550691916e-05
179,0.0022284933572925907
180,0.0012310121689731793
181,0.9089058619019882
182,8.168467847497907e-06
183,0.00017930588688184655
184,0.058085445298853886
185,0.36861845143679217
186,0.8635852446937061
187,1.0079755205443376e-05
188,0.00016382970738839663
189,3.914596383227594e-05
190,6.487205042152896e-05
191,9.11967451277225e-05
192,4.903956676583642e-06
193,0.000844395236180865
194,0.00022655695249883996
195,0.06792706386091325
196,0.0007313177292862931
197,0.040381459442958366
198,0.04622497715892029
199,0.23783954941107543
200,0.05780260522859491
201,0.0017254055296219092
202,2.315051660720925e-05
203,7.72384598656753e-05
204,0.19892375388586417
205,1.422629100217546e-05
206,0.9569548703473675
207,0.269496395993449
208,0.0014455698416116491
209,3.173215744549715e-06
210,0.00016667936171855624
211,0.0007153987042196701
212,0.34364712677076137
213,0.571113863409013
214,6.69932128975219e-05
215,0.03253917064758293
216,0.0004011138469479368
217,4.2790577470342265e-05
218,0.12933300361905836
219,0.74702100821341
220,0.2840994912259625
221,0.5680739014705307
222,1.9281917705880408e-05
223,0.9364549502021898
224,3.643754823546382e-05
225,0.0003549347589274651
226,0.02492532430907362
227,6.653403632176025e-05
228,3.770302793703699e-05
229,6.091793042757535e-05
230,0.8082188582802962
231,0.0002300117914834268
232,0.899824563593403
233,0.000223593750804055
234,1.9613674100173176e-05
235,0.034886672108368495
236,0.00012342149870045167
237,0.014401105712554004
238,1.0714180649571356e-05
239,1.2510926333166949e-05
240,4.327571035590138e-06
241,0.05719709457644278
242,0.00011056490630621372
243,0.0004689976950255814
244,2.4789035774123584e-06
245,0.0135443343575909
246,0.01775501335206022
247,9.58792610480291e-05
248,0.0014576231587501098
249,0.14578791707061975
250,0.9513858482453141
251,0.01359733696929268
252,0.5584125570003795
253,0.00026016312419416976
254,0.0029687418189529493
255,0.9512673421615521
256,0.0013076732432620555
257,0.014031048816068628
258,2.004871108076206e-05
259,0.09341886801727581
260,0.5338657696097174
261,3.4342804643526187e-06
262,0.04539619808457547
263,0.01459966316955337
264,2.152124588558972e-05
265,0.053247774465820796
266,4.278456418275257e-05
267,0.0035347378965854964
268,1.2302867358466368e-05
269,4.91510104366895e-05
270,0.27757909601087405
271,4.897620176516447e-05
272,0.9598682800259399
273,0.16923200984206238
274,0.03409941051256434
275,9.363586729189493e-06
276,0.0001954428208739592
277,4.33900503199122e-06
278,0.03098713121286462
279,0.0014286986127553976
280,1.939342099871276e-06
281,0.6189420980441923
282,7.854503444225966e-05
283,1.2186830612447276e-05
284,1.0547288406586132e-05
285,0.00025014946607276493
286,0.1448065341761727
287,6.9150136320614185e-06
288,1.2021848158329638e-05
289,0.999166432520919
290,2.2294290329825292e-05
291,0.9659231683037729
292,0.97859929907941
293,0.8953020036017256
294,0.006485607359319331
295,0.00023838404894706676
296,0.07905357889770291
297,0.0524176910000565
298,0.00026901002585201825
299,0.39462244360963666
300,1.763240601002397e-05
301,0.7427042754377354
302,0.30162876065578653
303,2.2287905339217333e-05
304,1.2251731466930122e-05
305,0.0001489982059482819
306,0.12663548704817504
307,1.2406208003010756e-06
308,0.3749995906439399
309,2.0084882959678563e-05
310,0.0002966671754754546
311,0.0001811421091101129
312,6.796293342137188e-05
313,0.9663473184440654
314,0.2312552428464401
315,9.545627276450653e-05
316,0.00041490936134670997
317,0.6675941634536653
318,0.0011420405712234923
319,0.00010768865090098097
320,0.41226963944209005
321,0.8254675625724135
322,0.8072191995552117
323,0.015388444929558022
324,0.12707577386437033
325,0.004539657040360014
326,2.4947486772584585e-05
327,0.959700053471348
328,0.021069936484266322
329,1.1414561641339025e-05
330,4.959906546398178e-05
331,1.7870876043619106e-06
332,0.005131349091458803
333,3.6139406662870974e-05
334,0.006008489234829242
335,0.0015576466129622654
336,0.9474970588442948
337,0.040025041730181316
338,2.987421961690071e-06
339,4.817673607354429e-05
340,0.00011933808903368666
341,4.588340188534715e-06
342,7.858917990576e-05
343,0.005253176037760486
344,1.74781106408203e-06
345,0.9615802605800705
346,0.4162527365358372
347,0.005362982292178378
348,7.979395880336567e-06
349,0.02401697196479785
350,0.06575969810724328
351,0.06292812983412886
352,0.0002003148537436118
353,0.015941872151110842
354,0.0008881269820037122
355,3.0176649064274797e-05
356,0.952202712609151
357,9.678167658532756e-06
358,0.9727682233689666
359,0.00023055687718553293
360,0.40717144262217175
361,0.26369139251325513
362,0.24508195643170375
363,8.579273535931926e-05
364,0.5903700556299405
365,4.189386944081947e-05
366,0.057905069700507024
367,0.8387841349551727
368,2.8213294087673635e-06
369,0.26461426510669334
370,8.997435261382398e-05
371,0.00027922168655232363
372,0.23697357414378897
373,0.14865000476442808
374,0.30545373362974704
375,3.5355555962249956e-06
376,0.05883853459104249
377,0.6490330965214498
378,1.7012990985261458e-06
379,1.1974879516118214e-05
380,3.932421824188166e-07
381,0.07682568737563866
382,1.227266972133186e-05
383,6.197204931877619e-06
384,0.04190393490625346
385,0.0012490076250068125
386,0.7648298387845924
387,6.632714739523083e-05
388,1.5876207344557687e-05
389,0.00021409765793732038
390,1.0334392174661386e-05
391,1.3970211126947763e-05
392,9.931982424501817e-06
393,5.96580138509465e-05
394,0.08103622952673896
395,0.1297129957903234
396,1.7394711229402605e-05
397,0.0012912267588596818
398,1.2897981612173685e-05
399,8.141262789631671e-06
400,0.9085445421461235
401,0.15027929618316102
402,2.8699841630060116e-05
403,0.7880039999179396
404,0.04077152537487833
405,0.26127310393451336
406,2.2289344371351937e-05
407,5.230228865561054e-06
408,2.4232679279034844e-05
409,0.17066331157869033
410,0.03435057968012859
411,0.03458601912314313
412,0.5653564853570359
413,2.3771030613867744e-05
414,0.9953697662007936
415,4.761429629697004e-06
416,0.3270086294276571
417,0.037157687268736306
418,0.04079556525121352
419,8.81773167143798e-06
420,0.00033334618014814216
421,0.00023853107037143676
422,0.11433181908735264
423,0.06664787466028689
424,3.412036105741126e-05
425,0.019700354447203323
426,0.0010036258675058202
427,0.7564953890187224
428,6.049736059202384e-05
429,1.3051809164258768e-05
430,0.8914310658845277
431,0.04857293300189513
432,0.01210686329257615
433,0.014438906223179058
434,0.0015563421473775544
435,1.4193637061232183e-05
436,0.000295877252212519
437,0.02651880411674514
438,0.02436807499387059
439,6.241659162351845e-05
440,0.0009669688376828788
441,1.9027535182433467e-07
442,2.9016137858029968e-06
443,3.330276505958768e-05
444,0.9230715652460078
445,0.7650424227559451
446,0.2678296305846211
447,7.177002840261034e-06
448,8.034722161598971e-06
449,0.7292608456544641
450,0.960674325480458
451,1.5843152466398184e-05
452,4.510378440968938e-07
453,1.3243022364128138e-05
454,0.4854253464188949
455,0.0022260062167232314
456,0.002403460616852962
457,0.23358743641916507
458,1.0787545459028563e-05
459,0.0014419163763985182
460,2.2305859915221026e-06
461,0.2776381516799764
462,0.9866559281079954
463,0.9143450641454574
464,0.0003702455944288543
465,0.02093135516406736
466,0.9600680080854234
467,0.00010330806536982837
468,0.03864714890128764
469,0.012891031944969955
470,0.01814968011372736
471,4.8760137008243354e-05
472,0.0004286712910560035
473,0.092727390409624
474,1.7787516466091147e-05
475,1.2113303041047563e-05
476,0.22832781107687064
477,0.0002605125739955717
478,0.2043873958238707
479,0.0001241195720302926
480,0.9676537491370988
481,2.54679812762745e-06
482,3.7318251527487095e-05
483,5.8998508830847255e-05
484,0.8258886763509307
485,9.529737165657976e-07
486,1.2200842426535114e-05
487,0.47102251168877424
488,3.0976841702797055e-06
489,2.245284837176966e-06
490,0.8639051946570866
491,0.008832778231272452
492,3.204529113031769e-05
493,0.9623125944942742
494,0.8126115379214662
495,0.00044905807263657005
496,0.0835569024283262
497,0.983532765173313
498,0.9917326474675148
499,0.033609099255749834
500,0.0004532706678076577
501,0.7931860587038989
502,2.02606983873214e-06
503,5.074803961415167e-06
504,0.11836055520389416
505,0.14955435917642904
506,0.39359303415773805
507,2.1613554118397564e-05
508,6.7412732737438974e-06
509,9.961501263842491e-06
510,0.00012192402626842422
511,0.030804906244953204
512,0.29862627807034414
513,0.49492090471200517
514,0.9932926501846409
515,0.00039795410438575346
516,7.797182532113546e-07
517,1.5028630685524039e-06
518,0.6242010047075685
519,0.7528307451925869
520,1.7459296746039027e-05
521,1.9541758897719244e-06
522,0.9867358568579394
523,0.00011965133680199138
524,0.2673468740427303
525,0.0643602707407861
526,0.0038602457632712184
527,3.0855063116932886e-05
528,0.6353425705813202
529,3.6683022194868904e-06
530,0.00033413533208942264
531,0.04442159179726417
532,0.1912582982543941
533,0.00018045163363486082
534,3.903667434718309e-05
535,0.937852341472702
536,0.04730400145157956
537,0.02480458370315505
538,0.0728822317946622
539,0.22698840938370213
540,0.9797880896590743
541,2.766907677147916e-06
542,9.540364573948626e-06
543,8.062864769633523e-05
544,0.9308106469005585
545,0.008554390331469134
546,0.823345041919816
547,4.5443735865564025e-05
548,6.733832009133182e-06
549,0.13759286082491604
550,0.9000446618832152
551,0.8697751535714973
552,0.5437649964265122
553,5.995292220934816e-05
554,9.449578542234468e-05
555,0.012105775520882513
556,0.0002674469682666609
557,0.8431331960262177
558,3.1610451327571775e-05
559,0.044298144861720144
560,0.9543495007084382
561,0.0008420709332507175
562,0.00114313529440446
563,0.017184455548527423
564,0.0941778463484043
565,1.2348483846677208e-05
566,0.9695378248172973
567,9.91726230836286e-05
568,0.0036199329668387494
569,0.49166988129184386
570,0.04262086735578146
571,0.13662744085024428
572,0.00351474835336326
573,1.5851547096759181e-06
574,2.390065027969392e-06
575,0.0025315734403284075
576,1.839688172475822e-05
577,3.2097902566034045e-05
578,0.016504295485761895
579,0.007338049653713964
580,0.002232085169339631
581,0.3364828929463403
582,0.34536207405393815
583,0.003379367923961609
584,0.37236039774848245
585,0.776964681263
586,0.0003214605921076752
587,9.890991666315957e-05
588,0.06091913294743131
589,0.013477889376701248
590,0.00014213975944233134
591,0.00019403533087471674
592,0.5896475465871243
593,0.03562352393816316
594,4.7460352753532605e-05
595,0.000545421964791121
596,0.00013926658011480592
597,0.023140462634546156
598,0.8070352398656272
599,0.0694635805844762
600,0.022210988488157387
601,8.643253830640738e-06
602,0.9124782401906809
603,0.08651145404518347
604,0.21559344563299943
605,0.00047065138942369575
606,0.8973550941825987
607,1.3984301879739194e-05
608,1.8455560234117827e-05
609,0.8011716834990036
610,0.00025223857695557344
611,2.9358393537106537e-05
612,0.3666078788313411
613,5.426927963015657e-05
614,0.21499011780752875
615,0.0883398371290863
616,1.6785102810095543e-05
617,3.2754595055505784e-05
618,0.03821251745015292
619,0.006163643900435528
620,2.6206671100388026e-05
621,5.0723211270391436e-05
622,0.11780823433524552
623,0.9737988688698754
624,1.7285664201864417e-06
625,5.465267964892039e-05
626,0.0001892751841425514
627,0.164696395648848
628,0.884637337916162
629,0.0003051532481098722
630,0.0007902121740496623
631,1.7568443804042912e-05
632,0.9110575549415647
633,0.0002260026121966852
634,0.0037949098941086777
635,1.1893204826598651e-05
636,0.006263147787032377
637,2.8322560870397606e-06
638,0.001346348987239371
639,0.09184478947453625
640,0.04378399338091888
641,4.372636925799771e-05
642,3.636161136449185e-05
643,0.11234650713812122
644,1.8780694014279395e-05
645,5.526408155620731e-05
646,0.01698758972411091
647,1.2110472804241065e-05
648,0.49028012542072197
649,0.41906186153123076
650,7.940314637805032e-06
651,1.1962261761750014e-06
652,0.0011582372945844353
653,0.052988370851165326
