ROW_ID,conversion
0,0.20581024064055503
1,0.00018710908656642363
2,0.6613359453658063
3,0.00021965403102029116
4,0.9461344925024151
5,0.30180863245646117
6,0.0001738842798078307
7,0.14327341855992695
8,0.8528898977743342
9,0.00021355621353707496
10,0.00028219573393651356
11,0.9144953311019373
12,0.9158768133228106
13,0.1462208414731716
14,0.7559301013918464
15,0.0004076492337508881
16,0.9686296836210593
17,1.759825652502536e-05
18,0.0011782367160379842
19,0.00024208710736242726
20,0.23410704837780302
21,0.9380005126266258
22,0.5944508622176973
23,8.247488165570304e-05
24,7.42665515778176e-05
25,3.868946029373147e-05
26,0.4023319639692083
27,0.00011235721853208436
28,0.7027296183107453
29,0.9821845742938563
30,5.616030220111703e-05
31,0.3618097658896019
32,0.00015671031195014013
33,0.8156720242609845
34,0.14246603028994606
35,0.9904377226494344
36,0.316438334613564
37,0.2369422242598433
38,0.004238760810036001
39,0.8935238642463216
40,0.4561840044550953
41,0.00012653894940830573
42,6.909493313590054e-05
43,0.0018288041142539462
44,0.6725681485334586
45,0.5557346186307268
46,0.12119541397915677
47,0.47814317347909346
48,0.06478085390969995
49,0.00056808706301282
50,0.6438889202302343
51,0.6307702861965663
52,0.0014868711244798714
53,0.00012041404685068852
54,0.9333548919861261
55,0.0006954020975400805
56,0.9050246372057326
57,0.00015284329527380196
58,0.9598668898925763
59,0.00015294700426031927
60,0.8058352084766612
61,7.599407915589411e-05
62,0.2758310780899464
63,0.8450260435796451
64,0.00044324972312277173
65,0.00010259585717312387
66,7.105101767210545e-05
67,0.5733621252194722
68,0.9857965568151422
69,0.98209963063179
70,0.00010708382022609338
71,2.720544596621407e-05
72,0.0005587123905900468
73,0.7504705234237858
74,4.615424596210895e-05
75,0.9874865462958233
76,0.6716193994058068
77,0.0007555018429175728
78,0.3243492646571443
79,0.8337606302913333
80,0.00011825792588155025
81,0.00016972202828130235
82,0.976433993217931
83,0.5924141047357611
84,7.739309489584274e-05
85,0.0004594624244277469
86,0.00020600466672766502
87,0.00039722274313534186
88,0.8881104682968282
89,0.00939054193940652
90,0.41537281474467996
91,0.9111278419337222
92,0.2191010375249894
93,0.7256406821239372
94,0.37222327032926183
95,0.42709815479353
96,0.00014179196646893285
